t_binance_ms,t_received_ns,t_sent_ns
1777485658764,1777485658474248254,1777485658474292112
1777485658764,1777485658474326015,1777485658474366621
1777485658764,1777485658474399145,1777485658474438962
1777485658764,1777485658474470993,1777485658474564031
1777485658764,1777485658474606313,1777485658474646228
1777485658764,1777485658474678949,1777485658474717682
1777485658764,1777485658474959049,1777485658475001626
1777485658764,1777485658475034938,1777485658475074361
1777485658764,1777485658475106491,1777485658475146013
1777485658815,1777485658516662115,1777485658516814090
1777485658815,1777485658517516706,1777485658517646013
1777485658815,1777485658518337885,1777485658518448171
1777485658815,1777485658519388014,1777485658519556054
1777485658815,1777485658519595280,1777485658519667621
1777485658815,1777485658519699850,1777485658519741441
1777485658815,1777485658519772289,1777485658519825707
1777485658815,1777485658519883560,1777485658519923575
1777485658815,1777485658519969305,1777485658520048348
1777485658815,1777485658520113396,1777485658520178148
1777485658815,1777485658520223288,1777485658520264682
1777485658815,1777485658520308343,1777485658520361268
1777485658815,1777485658520428484,1777485658520468893
1777485658815,1777485658520527238,1777485658520590709
1777485658816,1777485658522811798,1777485658523565565
1777485658816,1777485658523596019,1777485658523669148
1777485658816,1777485658523704136,1777485658523797470
1777485658816,1777485658523842708,1777485658523907164
1777485658816,1777485658523952796,1777485658524006806
1777485658816,1777485658524051452,1777485658524090087
1777485658816,1777485658524134536,1777485658524174353
1777485658816,1777485658524205990,1777485658524259803
1777485658816,1777485658524317163,1777485658524369004
1777485658816,1777485658524412271,1777485658524463816
1777485658816,1777485658524507576,1777485658524560008
1777485658816,1777485658524603669,1777485658524642599
1777485658816,1777485658524673349,1777485658524711294
1777485658816,1777485658524742241,1777485658524806894
1777485658816,1777485658524863663,1777485658524916096
1777485658816,1777485658524961137,1777485658525013372
1777485658816,1777485658525056442,1777485658525108381
1777485658816,1777485658525151155,1777485658525203194
1777485658816,1777485658525246559,1777485658525310818
1777485658816,1777485658525341667,1777485658525379316
1777485658816,1777485658525408489,1777485658525446532
1777485658816,1777485658525476592,1777485658525513945
1777485658816,1777485658525543808,1777485658525593973
1777485658816,1777485658525639408,1777485658525742696
1777485658816,1777485658525793454,1777485658525855742
1777485658816,1777485658525899698,1777485658525951145
1777485658816,1777485658525981600,1777485658526033736
1777485658817,1777485658526077496,1777485658526114553
1777485658817,1777485658526143529,1777485658526180094
1777485658817,1777485658526209563,1777485658526274709
1777485658817,1777485658526304473,1777485658526340743
1777485658817,1777485658526373661,1777485658526410127
1777485658817,1777485658526439793,1777485658526476062
1777485658817,1777485658526505728,1777485658526541997
1777485658817,1777485658526571465,1777485658526608227
1777485658817,1777485658526645975,1777485658526682441
1777485658817,1777485658526712304,1777485658526748967
1777485658817,1777485658526778633,1777485658526814902
1777485658818,1777485658526844666,1777485658526881132
1777485658818,1777485658526946969,1777485658526996839
1777485658821,1777485658530636365,1777485658530795239
1777485658821,1777485658531178036,1777485658531328927
1777485658821,1777485658531672005,1777485658531744051
1777485658821,1777485658531798750,1777485658531878187
1777485658821,1777485658531910613,1777485658531950923
1777485658821,1777485658531981574,1777485658532032233
1777485658821,1777485658532063180,1777485658532102011
1777485658821,1777485658532132367,1777485658532170903
1777485658821,1777485658532201357,1777485658532239400
1777485658821,1777485658532269362,1777485658532320316
1777485658821,1777485658532352248,1777485658532389897
1777485658823,1777485658532419464,1777485658532457212
1777485658823,1777485658532486483,1777485658532524231
1777485658823,1777485658532597755,1777485658532636389
1777485658823,1777485658532666646,1777485658532726668
1777485658823,1777485658532758107,1777485658532797333
1777485658823,1777485658532849273,1777485658532954729
1777485658823,1777485658532996616,1777485658533065803
1777485658823,1777485658533097933,1777485658533173132
1777485658823,1777485658533203685,1777485658533255921
1777485658823,1777485658533304115,1777485658533371627
1777485658823,1777485658533430564,1777485658533493345
1777485658823,1777485658533538780,1777485658533627088
1777485658823,1777485658533662075,1777485658533702287
1777485658823,1777485658533761914,1777485658533801140
1777485658823,1777485658533827060,1777485658533875058
1777485658823,1777485658533927786,1777485658533990863
1777485658826,1777485658534060740,1777485658534113665
1777485658826,1777485658534149047,1777485658534199509
1777485658826,1777485658534233215,1777485658534301023
1777485658826,1777485658534332561,1777485658534400073
1777485658826,1777485658534447972,1777485658534535491
1777485658826,1777485658534683622,1777485658534770944
1777485658826,1777485658534833035,1777485658534926763
1777485658826,1777485658535002850,1777485658535074107
1777485658826,1777485658537705687,1777485658537861998
1777485658826,1777485658539045869,1777485658539162758
1777485658826,1777485658539253727,1777485658539300049
1777485658826,1777485658539338782,1777485658539399296
1777485658826,1777485658539440986,1777485658539518156
1777485658826,1777485658539551764,1777485658539651603
1777485658826,1777485658539685605,1777485658539741586
1777485658826,1777485658539773026,1777485658539840636
1777485658826,1777485658539879763,1777485658539939785
1777485658854,1777485658553915414,1777485658554101195
1777485658854,1777485658554627294,1777485658554749505
1777485658854,1777485658554788041,1777485658554864127
1777485658854,1777485658554905226,1777485658554966923
1777485658854,1777485658555009007,1777485658555056610
1777485658854,1777485658555160391,1777485658555209965
1777485658854,1777485658555252345,1777485658555309015
1777485658854,1777485658555977628,1777485658556077171
1777485658854,1777485658556185092,1777485658556233385
1777485658854,1777485658556276750,1777485658556379250
1777485658854,1777485658556425867,1777485658556492196
1777485658868,1777485658567312315,1777485658567457392
1777485658868,1777485658567860491,1777485658567960133
1777485658868,1777485658567998964,1777485658568059282
1777485658868,1777485658568093382,1777485658568138522
1777485658868,1777485658568185041,1777485658568228406
1777485658868,1777485658568265266,1777485658568330314
1777485658868,1777485658568364317,1777485658568408667
1777485658868,1777485658568441191,1777485658568483965
1777485658868,1777485658568515996,1777485658568558080
1777485658881,1777485658582819329,1777485658582962336
1777485658881,1777485658582998704,1777485658583066807
1777485658881,1777485658583102386,1777485658583160535
1777485658881,1777485658583193552,1777485658583248349
1777485658881,1777485658583281268,1777485658583323943
1777485658881,1777485658583359128,1777485658583412349
1777485658881,1777485658583448716,1777485658583518889
1777485658881,1777485658583592413,1777485658583636370
1777485658881,1777485658583683579,1777485658583744290
1777485658881,1777485658583782924,1777485658583829739
1777485658881,1777485658583864727,1777485658583908388
1777485658881,1777485658583943474,1777485658584019659
1777485658881,1777485658584063222,1777485658584131029
1777485658881,1777485658584166805,1777485658584207510
1777485658881,1777485658584239541,1777485658584280442
1777485658881,1777485658584323906,1777485658584383237
1777485658881,1777485658584421970,1777485658584467504
1777485658881,1777485658584500323,1777485658584539648
1777485658881,1777485658584572073,1777485658584634559
1777485658881,1777485658584673784,1777485658584713996
1777485658881,1777485658584748195,1777485658584800825
1777485658881,1777485658584835813,1777485658584887260
1777485658881,1777485658584920671,1777485658584981382
1777485658881,1777485658585029281,1777485658585086444
1777485658881,1777485658585129316,1777485658585179482
1777485658881,1777485658585220383,1777485658585275970
1777485658881,1777485658585321109,1777485658585385664
1777485658881,1777485658585421539,1777485658585468157
1777485658881,1777485658585507974,1777485658585570558
1777485658881,1777485658585611952,1777485658585672565
1777485658881,1777485658585716423,1777485658585776247
1777485658881,1777485658585820006,1777485658585859626
1777485658881,1777485658585890968,1777485658585929109
1777485658881,1777485658585960648,1777485658586025696
1777485658881,1777485658586057825,1777485658586096657
1777485658881,1777485658586127308,1777485658586174616
1777485658881,1777485658586222022,1777485658586279382
1777485658881,1777485658586320776,1777485658586376954
1777485658881,1777485658586417165,1777485658586480045
1777485658881,1777485658586528437,1777485658586586881
1777485658881,1777485658586619898,1777485658586659025
1777485658881,1777485658586689972,1777485658586741222
1777485658881,1777485658586773844,1777485658586816914
1777485658881,1777485658586857815,1777485658586914190
1777485658885,1777485658589672613,1777485658589857310
1777485658885,1777485658590558053,1777485658590876787
1777485658885,1777485658591079815,1777485658591169305
1777485658885,1777485658591973829,1777485658592070119
1777485658885,1777485658592120187,1777485658592199427
1777485658885,1777485658592242891,1777485658592317597
1777485658885,1777485658592361948,1777485658592421871
1777485658885,1777485658592465926,1777485658592523680
1777485658885,1777485658592566159,1777485658592624110
1777485658885,1777485658592665504,1777485658592722569
1777485658885,1777485658592764259,1777485658592821915
1777485658885,1777485658592863506,1777485658592935256
1777485658885,1777485658592976946,1777485658593033419
1777485658885,1777485658593085063,1777485658593139960
1777485658885,1777485658593183423,1777485658593248865
1777485658885,1777485658593293216,1777485658593353632
1777485658885,1777485658593396800,1777485658593452189
1777485658885,1777485658593492401,1777485658593538920
1777485658935,1777485658635328716,1777485658635512624
1777485658935,1777485658636029853,1777485658636199864
1777485658935,1777485658636231008,1777485658636320794
1777485658935,1777485658636861381,1777485658636938453
1777485658935,1777485658636975806,1777485658637038686
1777485658935,1777485658637082938,1777485658637146508
1777485658935,1777485658637193322,1777485658637259159
1777485658935,1777485658637934671,1777485658638035889
1777485658977,1777485658676695011,1777485658676906318
1777485658977,1777485658676974815,1777485658677035329
1777485658977,1777485658677091211,1777485658677155766
1777485658977,1777485658677248509,1777485658677315823
1777485658977,1777485658677360667,1777485658677434979
1777485658977,1777485658677485539,1777485658677605878
1777485658977,1777485658677653875,1777485658677722077
1777485658977,1777485658677765344,1777485658677849807
1777485658977,1777485658677898495,1777485658677970146
1777485658977,1777485658678012624,1777485658678069689
1777485658977,1777485658678120741,1777485658678170907
1777485658977,1777485658678208950,1777485658678271238
1777485658977,1777485658678310464,1777485658678358166
1777485658977,1777485658678461750,1777485658678519800
1777485658977,1777485658678558632,1777485658678616288
1777485658977,1777485658678652951,1777485658678708045
1777485658977,1777485658678752593,1777485658678817640
1777485658977,1777485658678852431,1777485658678914424
1777485658977,1777485658680215676,1777485658680885177
1777485658977,1777485658681040799,1777485658681588580
1777485658977,1777485658681637859,1777485658681744597
1777485658977,1777485658681793383,1777485658681863555
1777485658977,1777485658681914510,1777485658681978572
1777485658977,1777485658682014250,1777485658682094475
1777485658977,1777485658682135771,1777485658682182980
1777485658977,1777485658682217475,1777485658682259855
1777485658977,1777485658682292477,1777485658682334265
1777485658977,1777485658683127751,1777485658683401937
1777485658977,1777485658685074160,1777485658685228106
1777485658977,1777485658685896128,1777485658686010849
1777485658977,1777485658686180762,1777485658686251033
1777485658978,1777485658686289865,1777485658686351759
1777485658979,1777485658689452767,1777485658689905540
1777485658979,1777485658690616138,1777485658690732732
1777485658979,1777485658691265434,1777485658691342112
1777485658979,1777485658691885656,1777485658692061778
1777485658979,1777485658692199659,1777485658692311325
1777485658979,1777485658692360209,1777485658692445166
1777485658979,1777485658692492177,1777485658692552987
1777485658979,1777485658693249591,1777485658693350218
1777485658979,1777485658693456364,1777485658693551275
1777485658979,1777485658693693986,1777485658693766820
1777485658979,1777485658693812550,1777485658693858379
1777485658980,1777485658693903322,1777485658693945209
1777485658980,1777485658693977634,1777485658694034797
1777485658980,1777485658694079641,1777485658694123203
1777485658981,1777485658694156417,1777485658694197023
1777485658981,1777485658695271199,1777485658696043100
1777485658985,1777485658696070894,1777485658696171816
1777485658985,1777485658696225431,1777485658696351782
1777485658985,1777485658696849201,1777485658697768840
1777485658985,1777485658698130742,1777485658698249405
1777485658985,1777485658698736574,1777485658698876131
1777485658985,1777485658699009282,1777485658699085467
1777485658985,1777485658699589292,1777485658699673362
1777485658985,1777485658699715347,1777485658699798431
1777485658985,1777485658699836277,1777485658699910589
1777485658985,1777485658699946464,1777485658700003135
1777485658985,1777485658700098341,1777485658700164670
1777485658985,1777485658701223570,1777485658701365887
1777485658985,1777485658701525353,1777485658701659194
1777485658985,1777485658701722074,1777485658701848818
1777485658985,1777485658701899575,1777485658701961864
1777485658985,1777485658702007890,1777485658702065743
1777485658985,1777485658702109010,1777485658702186476
1777485658985,1777485658702230038,1777485658702287399
1777485658985,1777485658702330271,1777485658702386547
1777485658985,1777485658702428631,1777485658702483331
1777485658985,1777485658702525020,1777485658702582479
1777485658985,1777485658702627126,1777485658702689414
1777485658985,1777485658702743029,1777485658702802558
1777485658985,1777485658702836659,1777485658702876969
1777485658985,1777485658702909098,1777485658702949211
1777485658985,1777485658702993069,1777485658703036336
1777485658985,1777485658703078420,1777485658703130655
1777485658985,1777485658703164460,1777485658703231578
1777485658985,1777485658703272282,1777485658703312198
1777485658985,1777485658703351621,1777485658703391931
1777485658985,1777485658703431354,1777485658703475310
1777485658985,1777485658703516704,1777485658703558098
1777485658985,1777485658703597719,1777485658703651629
1777485658985,1777485658703688884,1777485658703752651
1777485658986,1777485658705503719,1777485658705631548
1777485658986,1777485658705830831,1777485658706590215
1777485658986,1777485658707521977,1777485658707646849
1777485658986,1777485658707744421,1777485658708255145
1777485658986,1777485658708347986,1777485658708451471
1777485658987,1777485658708505480,1777485658708605122
1777485658987,1777485658708676083,1777485658708734626
1777485658988,1777485658708770895,1777485658708847869
1777485658988,1777485658708896458,1777485658708959928
1777485658988,1777485658709005363,1777485658709059471
1777485658991,1777485658712690029,1777485658712849691
1777485658991,1777485658712968355,1777485658713586013
1777485658991,1777485658713624057,1777485658713733554
1777485658991,1777485658713776229,1777485658713841474
1777485658991,1777485658713885924,1777485658713966741
1777485658991,1777485658714012767,1777485658714073971
1777485658992,1777485658714121968,1777485658714207023
1777485658992,1777485658714257583,1777485658714320660
1777485658992,1777485658714367672,1777485658714434987
1777485658992,1777485658714471847,1777485658714537782
1777485658992,1777485658714584005,1777485658714647378
1777485658992,1777485658714691926,1777485658714755791
1777485658992,1777485658714797973,1777485658714866766
1777485658992,1777485658714911413,1777485658714981881
1777485658992,1777485658715020811,1777485658715077088
1777485658992,1777485658715120551,1777485658715165198
1777485658992,1777485658715198018,1777485658715250549
1777485658992,1777485658715283270,1777485658715324270
1777485658992,1777485658715356005,1777485658715396709
1777485658992,1777485658715414154,1777485658715452788
1777485658992,1777485658715493492,1777485658715562187
1777485658992,1777485658715598259,1777485658715639160
1777485658992,1777485658715670403,1777485658715710614
1777485658992,1777485658715741956,1777485658715781477
1777485658992,1777485658715812523,1777485658715851946
1777485658992,1777485658715891270,1777485658715937592
1777485658992,1777485658715978296,1777485658716018508
1777485658992,1777485658716050539,1777485658716106224
1777485658992,1777485658716145548,1777485658716203303
1777485658992,1777485658716248639,1777485658716308168
1777485658992,1777485658717917511,1777485658718034794
1777485658992,1777485658718091464,1777485658718184700
1777485658992,1777485658718237132,1777485658718303461
1777485658992,1777485658718351163,1777485658718401624
1777485658992,1777485658718452973,1777485658718497422
1777485658992,1777485658718595092,1777485658718681724
1777485658992,1777485658719014651,1777485658719087781
1777485658992,1777485658719132526,1777485658719193631
1777485658992,1777485658719235025,1777485658719291499
1777485659209,1777485658901973466,1777485658902140619
1777485659209,1777485658902774146,1777485658902951253
1777485659333,1777485659025339923,1777485659025727758
1777485659333,1777485659026274432,1777485659026888011
1777485659533,1777485659221149597,1777485659221300356
1777485659578,1777485659268010826,1777485659268218243
1777485659578,1777485659268927894,1777485659269065351
1777485659579,1777485659269548962,1777485659269665431
1777485659579,1777485659269726621,1777485659269804858
1777485659579,1777485659269854520,1777485659269935122
1777485659579,1777485659269977985,1777485659270045482
1777485659579,1777485659270091892,1777485659270179292
1777485659579,1777485659270224126,1777485659270284134
1777485659579,1777485659270324435,1777485659270374294
1777485659579,1777485659270523969,1777485659270596885
1777485659579,1777485659270646744,1777485659270715620
1777485659580,1777485659270760060,1777485659270824009
1777485659580,1777485659270877809,1777485659270942547
1777485659580,1777485659270988662,1777485659271067983
1777485659580,1777485659271204651,1777485659271265152
1777485659580,1777485659271311759,1777485659271359154
1777485659580,1777485659271399751,1777485659271443304
1777485659582,1777485659274103264,1777485659274257866
1777485659582,1777485659274301025,1777485659274381922
1777485659582,1777485659274417789,1777485659274487158
1777485659583,1777485659274531893,1777485659274590620
1777485659583,1777485659274632399,1777485659274695462
1777485659583,1777485659274738522,1777485659274794588
1777485659583,1777485659274827006,1777485659274990476
1777485659583,1777485659275023683,1777485659275068319
1777485659583,1777485659275100146,1777485659275140447
1777485659583,1777485659275174048,1777485659275220556
1777485659583,1777485659275252383,1777485659275291502
1777485659583,1777485659275322048,1777485659275371414
1777485659583,1777485659275402255,1777485659275440586
1777485659583,1777485659275471033,1777485659275509659
1777485659583,1777485659275540008,1777485659275578929
1777485659583,1777485659275609081,1777485659275661995
1777485659590,1777485659277575747,1777485659277727295
1777485659590,1777485659278411524,1777485659278527402
1777485659590,1777485659278576472,1777485659278643082
1777485659592,1777485659280528260,1777485659281396651
1777485659592,1777485659281435179,1777485659281547903
1777485659592,1777485659281597860,1777485659281682305
1777485659592,1777485659281727829,1777485659281789118
1777485659592,1777485659281834838,1777485659281899970
1777485659592,1777485659281946084,1777485659282005501
1777485659592,1777485659282049941,1777485659282114481
1777485659592,1777485659282159807,1777485659282238241
1777485659592,1777485659282283962,1777485659282339339
1777485659592,1777485659282373038,1777485659282415704
1777485659592,1777485659282454527,1777485659282506258
1777485659592,1777485659282539070,1777485659282597501
1777485659592,1777485659282631496,1777485659282689139
1777485659592,1777485659282722444,1777485659282765011
1777485659593,1777485659282797232,1777485659282838322
1777485659593,1777485659284234567,1777485659284442279
1777485659593,1777485659284494996,1777485659284583973
1777485659593,1777485659284627624,1777485659284692855
1777485659593,1777485659284727933,1777485659284790503
1777485659617,1777485659304073963,1777485659304221667
1777485659617,1777485659304765188,1777485659304934472
1777485659617,1777485659305170464,1777485659305979242
1777485659617,1777485659306041024,1777485659306221836
1777485659617,1777485659306252677,1777485659306353085
1777485659680,1777485659369134960,1777485659369326020
1777485659680,1777485659370023157,1777485659370119525
1777485659680,1777485659370483613,1777485659370558204
1777485659680,1777485659370596140,1777485659370655163
1777485659680,1777485659370689749,1777485659370759314
1777485659680,1777485659370792915,1777485659370837059
1777485659680,1777485659370869970,1777485659370929386
1777485659680,1777485659370960819,1777485659371002106
1777485659680,1777485659371073938,1777485659371117195
1777485659680,1777485659371149613,1777485659371204596
1777485659680,1777485659371237211,1777485659371302835
1777485659680,1777485659371334465,1777485659371374963
1777485659680,1777485659371406494,1777485659371446106
1777485659680,1777485659371477735,1777485659371517051
1777485659680,1777485659371548385,1777485659371587504
1777485659680,1777485659371618740,1777485659371657759
1777485659680,1777485659371690079,1777485659371729099
1777485659680,1777485659371760039,1777485659371846455
1777485659680,1777485659371879464,1777485659371919272
1777485659680,1777485659371950804,1777485659371989626
1777485659680,1777485659372020961,1777485659372059192
1777485659680,1777485659372090231,1777485659372128167
1777485659680,1777485659372158910,1777485659372197043
1777485659680,1777485659372228082,1777485659372265919
1777485659680,1777485659372296958,1777485659372359035
1777485659680,1777485659372389877,1777485659372428109
1777485659680,1777485659372458852,1777485659372496985
1777485659680,1777485659372536793,1777485659372575320
1777485659680,1777485659372606063,1777485659372643901
1777485659680,1777485659372674250,1777485659372711595
1777485659680,1777485659372742141,1777485659372779584
1777485659680,1777485659372809834,1777485659372861861
1777485659704,1777485659390566785,1777485659390705917
1777485659706,1777485659392437872,1777485659392552272
1777485659706,1777485659392902860,1777485659392993513
1777485659706,1777485659393030069,1777485659393095497
1777485659706,1777485659393137276,1777485659393179055
1777485659706,1777485659393210389,1777485659393250099
1777485659801,1777485659485205522,1777485659485357266
1777485659975,1777485659657689030,1777485659657826290
1777485660160,1777485659839153145,1777485659839301638
1777485660160,1777485659839336125,1777485659839395444
1777485660160,1777485659839427763,1777485659839514080
1777485660160,1777485659839591430,1777485659839660898
1777485660270,1777485659948372448,1777485659948512368
1777485660270,1777485659948557990,1777485659948619279
1777485660391,1777485660066626120,1777485660066816748
1777485660424,1777485660100487066,1777485660100637598
1777485660430,1777485660106264735,1777485660106389161
1777485660534,1777485660210178166,1777485660210427510
1777485660534,1777485660210463173,1777485660210528588
1777485660534,1777485660210563069,1777485660210634493
1777485660534,1777485660210700892,1777485660210759510
1777485660534,1777485660210792906,1777485660210869552
1777485660534,1777485660210929745,1777485660211004125
1777485660538,1777485660211222732,1777485660211332873
1777485660551,1777485660225567553,1777485660225796701
1777485660551,1777485660225972651,1777485660226058458
1777485660551,1777485660226102889,1777485660227110314
1777485660551,1777485660227145386,1777485660227250502
1777485660551,1777485660227298184,1777485660227396306
1777485660551,1777485660227459258,1777485660227594323
1777485660551,1777485660227654024,1777485660227731655
1777485660551,1777485660227802685,1777485660227904550
1777485660615,1777485660288931489,1777485660289116305
1777485660615,1777485660289186843,1777485660289260730
1777485660615,1777485660290010831,1777485660290143433
1777485660615,1777485660290183825,1777485660290265495
1777485660615,1777485660290311994,1777485660290448242
1777485660615,1777485660290500357,1777485660290578480
1777485660651,1777485660324324556,1777485660324480803
1777485660651,1777485660324581585,1777485660325345478
1777485660651,1777485660325724469,1777485660325923866
1777485660651,1777485660325982089,1777485660326086023
1777485660651,1777485660326134099,1777485660326192223
1777485660651,1777485660327287525,1777485660327444953
1777485660657,1777485660329332126,1777485660329558024
1777485660657,1777485660330733024,1777485660330890748
1777485660657,1777485660331559968,1777485660331677103
1777485660657,1777485660331720549,1777485660331778969
1777485660657,1777485660331815518,1777485660331865170
1777485660657,1777485660331907729,1777485660331955411
1777485660657,1777485660331989399,1777485660332047425
1777485660657,1777485660332085157,1777485660332187909
1777485660657,1777485660332230271,1777485660332287312
1777485660657,1777485660332329871,1777485660332375681
1777485660660,1777485660334751099,1777485660334940250
1777485660660,1777485660335480906,1777485660335613804
1777485660660,1777485660335663161,1777485660335737737
1777485660660,1777485660335809161,1777485660335903737
1777485660660,1777485660335946296,1777485660336013287
1777485660922,1777485660591645312,1777485660591783749
1777485660922,1777485660591819221,1777485660591876369
1777485660922,1777485660591999928,1777485660592087819
1777485660922,1777485660592151963,1777485660592240248
1777485660922,1777485660592258870,1777485660592320946
1777485660922,1777485660592352574,1777485660592392775
1777485660922,1777485660592423616,1777485660592462635
1777485660922,1777485660592493475,1777485660592568064
1777485660922,1777485660592599003,1777485660592717438
1777485660922,1777485660592805329,1777485660592868685
1777485660922,1777485660592901102,1777485660592939923
1777485660922,1777485660592970665,1777485660593008699
1777485660922,1777485660593039244,1777485660593077277
1777485660922,1777485660593107625,1777485660593201821
1777485660922,1777485660593288727,1777485660593340554
1777485660922,1777485660593373267,1777485660593412187
1777485660922,1777485660593442929,1777485660593481258
1777485660922,1777485660593519291,1777485660593557226
1777485660922,1777485660593588067,1777485660593625804
1777485660922,1777485660593656054,1777485660593694974
1777485660922,1777485660593725913,1777485660593764045
1777485660922,1777485660593795181,1777485660593833707
1777485660923,1777485660595517125,1777485660595629156
1777485660923,1777485660595982985,1777485660596088611
1777485660923,1777485660596739414,1777485660596821590
1777485660923,1777485660596859426,1777485660596955495
1777485660923,1777485660597002692,1777485660597057968
1777485660923,1777485660597088710,1777485660597127433
1777485660923,1777485660597158372,1777485660597196406
1777485660923,1777485660597226359,1777485660597303214
1777485660923,1777485660597347751,1777485660597412979
1777485660923,1777485660597442637,1777485660597480868
1777485660923,1777485660597510723,1777485660597564521
1777485660923,1777485660597608959,1777485660597646697
1777485660923,1777485660597676946,1777485660597714191
1777485660923,1777485660597744145,1777485660597802377
1777485660923,1777485660597845731,1777485660597897461
1777485660923,1777485660597927217,1777485660597964561
1777485660923,1777485660598001412,1777485660598038361
1777485660923,1777485660598068709,1777485660598105757
1777485660923,1777485660598136007,1777485660598173843
1777485660923,1777485660598203895,1777485660598241633
1777485660923,1777485660598271389,1777485660598328144
1777485660960,1777485660627058981,1777485660627202542
1777485661001,1777485660667425851,1777485660667578379
1777485661003,1777485660670334811,1777485660670507340
1777485661187,1777485660856007261,1777485660856149049
1777485661187,1777485660856184225,1777485660856268174
1777485661187,1777485660856348872,1777485660856450360
1777485661187,1777485660856488097,1777485660856530269
1777485661187,1777485660856562489,1777485660856602690
1777485661187,1777485660856634023,1777485660856673436
1777485661187,1777485660856704474,1777485660856744576
1777485661187,1777485660856775614,1777485660856814731
1777485661187,1777485660856845670,1777485660856884590
1777485661187,1777485660856915529,1777485660856954449
1777485661187,1777485660857001646,1777485660857040468
1777485661187,1777485660857071111,1777485660857109046
1777485661187,1777485660857897991,1777485660857990907
1777485661187,1777485660858023225,1777485660858092691
1777485661187,1777485660858126881,1777485660858169742
1777485661187,1777485660858209254,1777485660858251425
1777485661187,1777485660858283251,1777485660858324044
1777485661187,1777485660858355771,1777485660858408880
1777485661187,1777485660858440508,1777485660858481793
1777485661187,1777485660858512929,1777485660858592839
1777485661225,1777485660889582028,1777485660889732290
1777485661531,1777485661191372808,1777485661191513783
1777485661531,1777485661191549150,1777485661191608751
1777485661531,1777485661191642247,1777485661191697021
1777485661531,1777485661191730023,1777485661191772483
1777485661531,1777485661191804698,1777485661191870703
1777485661531,1777485661191904789,1777485661191944885
1777485661531,1777485661191976705,1777485661192016505
1777485661531,1777485661192048129,1777485661192087732
1777485661533,1777485661193023527,1777485661193135046
1777485661533,1777485661193164305,1777485661193232280
1777485661534,1777485661194491993,1777485661194591493
1777485661534,1777485661195159432,1777485661195248588
1777485661537,1777485661202089575,1777485661202238333
1777485661537,1777485661202663524,1777485661202767851
1777485661537,1777485661203119353,1777485661203197771
1777485661537,1777485661203234123,1777485661203288898
1777485661537,1777485661203322393,1777485661203374606
1777485661537,1777485661203407411,1777485661203448492
1777485661537,1777485661203481692,1777485661203521393
1777485661537,1777485661203553805,1777485661203593408
1777485661537,1777485661203624539,1777485661203680791
1777485661537,1777485661203712020,1777485661203750539
1777485661537,1777485661203823638,1777485661203864324
1777485661537,1777485661203895948,1777485661203935058
1777485661537,1777485661203966583,1777485661204005891
1777485661537,1777485661204034755,1777485661204073669
1777485661537,1777485661204105391,1777485661204145092
1777485661537,1777485661204201640,1777485661204241933
1777485661537,1777485661204273655,1777485661204313258
1777485661537,1777485661204430097,1777485661204475315
1777485661537,1777485661204513243,1777485661204556097
1777485661537,1777485661204588016,1777485661204627816
1777485661537,1777485661204659440,1777485661204748793
1777485661537,1777485661204797459,1777485661204849968
1777485661537,1777485661204888192,1777485661204950453
1777485661537,1777485661204993898,1777485661205041678
1777485661537,1777485661205075173,1777485661205118027
1777485661537,1777485661205154774,1777485661205200090
1777485661537,1777485661205239201,1777485661205302152
1777485661537,1777485661205335155,1777485661205373970
1777485661537,1777485661205405593,1777485661205443423
1777485661537,1777485661205474948,1777485661205514255
1777485661537,1777485661205545287,1777485661205583511
1777485661537,1777485661205614346,1777485661205655427
1777485661537,1777485661205699069,1777485661205760543
1777485661537,1777485661205811968,1777485661205870486
1777485661537,1777485661205913044,1777485661205967030
1777485661537,1777485661206003087,1777485661206048897
1777485661537,1777485661206086529,1777485661206308681
1777485661537,1777485661206343654,1777485661206386803
1777485661537,1777485661206418328,1777485661206456946
1777485661537,1777485661208281446,1777485661209074788
1777485661538,1777485661209136754,1777485661209257533
1777485661538,1777485661209308071,1777485661209460277
1777485661538,1777485661209532292,1777485661209614650
1777485661538,1777485661209660066,1777485661209762718
1777485661538,1777485661209815523,1777485661209886946
1777485661538,1777485661209922904,1777485661209979846
1777485661538,1777485661210018365,1777485661210091365
1777485661538,1777485661210127027,1777485661210183378
1777485661538,1777485661210221208,1777485661210282090
1777485661538,1777485661210327801,1777485661210400801
1777485661538,1777485661210437842,1777485661210480598
1777485661538,1777485661210512911,1777485661210569459
1777485661538,1777485661210603151,1777485661210644921
1777485661538,1777485661210679007,1777485661210730235
1777485661538,1777485661212417996,1777485661212498483
1777485661538,1777485661212537495,1777485661212580250
1777485661538,1777485661212612859,1777485661212726545
1777485661538,1777485661212783191,1777485661212852349
1777485661538,1777485661212887519,1777485661212934806
1777485661538,1777485661212976970,1777485661213035488
1777485661538,1777485661213078736,1777485661213131442
1777485661538,1777485661214619512,1777485661214829350
1777485661538,1777485661217874550,1777485661218057295
1777485661538,1777485661218626318,1777485661219209331
1777485661538,1777485661219426261,1777485661219570191
1777485661538,1777485661219601618,1777485661219693532
1777485661538,1777485661219756385,1777485661219834507
1777485661538,1777485661219890661,1777485661219962971
1777485661538,1777485661219997057,1777485661220076066
1777485661538,1777485661220110941,1777485661220170247
1777485661538,1777485661220202954,1777485661220288760
1777485661538,1777485661220324226,1777485661220383532
