t_binance_ms,t_received_ns,t_sent_ns
1777485054853,1777485054591953781,1777485054592101274
1777485055206,1777485054913629200,1777485054914008664
1777485055294,1777485054999211729,1777485054999363455
1777485055294,1777485054999815287,1777485054999926350
1777485055294,1777485055000387043,1777485055000561612
1777485055294,1777485055001073800,1777485055001135732
1777485055390,1777485055093751781,1777485055093889590
1777485055390,1777485055094234900,1777485055094339438
1777485055390,1777485055094732686,1777485055094843622
1777485055390,1777485055095165013,1777485055095225747
1777485055390,1777485055095494081,1777485055096046105
1777485055390,1777485055096867840,1777485055096966374
1777485055965,1777485055660424703,1777485055660567040
1777485055965,1777485055661077622,1777485055661195646
1777485055965,1777485055661564777,1777485055661629547
1777485055965,1777485055662699438,1777485055662815689
1777485055965,1777485055663237976,1777485055663301565
1777485055966,1777485055664368699,1777485055664471465
1777485056080,1777485055772834057,1777485055772987812
1777485056549,1777485056235107096,1777485056235428512
1777485056587,1777485056272471911,1777485056272693648
1777485056812,1777485056497430519,1777485056497579592
1777485057561,1777485057232895098,1777485057233055972
1777485057872,1777485057539271382,1777485057539427328
1777485058463,1777485058123025752,1777485058123183543
1777485058868,1777485058521000460,1777485058521151846
1777485058971,1777485058622412452,1777485058622596657
1777485059283,1777485058930257929,1777485058930397094
1777485059318,1777485058966121139,1777485058966256065
1777485059318,1777485058966723527,1777485058966824057
1777485059318,1777485058967172756,1777485058967259192
1777485059318,1777485058967844431,1777485058967959055
1777485059318,1777485058968666013,1777485058968761911
1777485059318,1777485058969448074,1777485058969545351
1777485059318,1777485058970069484,1777485058970138475
1777485059318,1777485058970454453,1777485058971048760
1777485059318,1777485058971426928,1777485058971519573
1777485059318,1777485058972033160,1777485058972127579
1777485059318,1777485058972801817,1777485058972885986
1777485059318,1777485058973598070,1777485058973690320
1777485059318,1777485058974312913,1777485058974417484
1777485059318,1777485058975780545,1777485058975966131
1777485059318,1777485058976564478,1777485058976651407
1777485059318,1777485058977355409,1777485058977497432
1777485059329,1777485058978926823,1777485058979022425
1777485059329,1777485058979534041,1777485058979623433
1777485059329,1777485058980046249,1777485058980143526
1777485059329,1777485058980679092,1777485058980765823
1777485059329,1777485058981333618,1777485058981426558
1777485059329,1777485058981942314,1777485058982001055
1777485059329,1777485058982485567,1777485058982590828
1777485059329,1777485058983052376,1777485058983132504
1777485059329,1777485058983631998,1777485058984288594
1777485059329,1777485058984621326,1777485058985153344
1777485059329,1777485058985844830,1777485058985940628
1777485059329,1777485058986252861,1777485058986337227
1777485059329,1777485058986683068,1777485058986741908
1777485059329,1777485058986967902,1777485058987559942
1777485059459,1777485059104205290,1777485059104417356
1777485059540,1777485059186135014,1777485059186301553
1777485059540,1777485059186758403,1777485059186860198
1777485059540,1777485059187235059,1777485059187301182
1777485059540,1777485059187765422,1777485059187851943
1777485059540,1777485059188416205,1777485059188482328
1777485059540,1777485059189247915,1777485059189406965
1777485059540,1777485059189928163,1777485059189997045
1777485059540,1777485059190671085,1777485059190789633
1777485059540,1777485059191688057,1777485059191786699
1777485059540,1777485059192265721,1777485059192327409
1777485059540,1777485059192792635,1777485059192875904
1777485059540,1777485059193350984,1777485059193413067
1777485059540,1777485059194060894,1777485059194166237
1777485059540,1777485059194846879,1777485059194950843
1777485059540,1777485059195571176,1777485059195665286
1777485059540,1777485059196247581,1777485059196311930
1777485059540,1777485059196789769,1777485059196881710
1777485059540,1777485059197266918,1777485059197351075
1777485059540,1777485059197793536,1777485059197902329
1777485059540,1777485059198441561,1777485059198512118
1777485059540,1777485059199037554,1777485059199126834
1777485059540,1777485059199571267,1777485059199630689
1777485059540,1777485059200113948,1777485059200195739
1777485059540,1777485059200626770,1777485059200684221
1777485059540,1777485059201186696,1777485059201276568
1777485059540,1777485059201707795,1777485059201774805
1777485059540,1777485059202022741,1777485059202072605
1777485059540,1777485059202490627,1777485059202576459
1777485059540,1777485059202999705,1777485059203065729
1777485059540,1777485059203319184,1777485059203365401
1777485059540,1777485059203767952,1777485059203892906
1777485059540,1777485059204724911,1777485059204813404
1777485059542,1777485059205737351,1777485059205839935
1777485059542,1777485059206420062,1777485059206500572
1777485059542,1777485059206881247,1777485059206982944
1777485059542,1777485059207276014,1777485059207345684
1777485059594,1777485059236395712,1777485059236537911
1777485059632,1777485059275267405,1777485059275494351
1777485059632,1777485059275907151,1777485059276011115
1777485059632,1777485059276510239,1777485059276619524
1777485059632,1777485059277071151,1777485059277139737
1777485059632,1777485059277638270,1777485059277748935
1777485059632,1777485059278177207,1777485059278253184
1777485059632,1777485059278751619,1777485059278850754
1777485059632,1777485059279309179,1777485059279394715
1777485059632,1777485059280134090,1777485059280272248
1777485059633,1777485059281095483,1777485059281210385
1777485059633,1777485059281474286,1777485059282219671
1777485059633,1777485059282778907,1777485059282885827
1777485059633,1777485059283334891,1777485059283460732
1777485059633,1777485059283757940,1777485059283842195
1777485059633,1777485059285527196,1777485059285665551
1777485059633,1777485059286704597,1777485059286843643
1777485059633,1777485059287434511,1777485059287537293
1777485059729,1777485059370295278,1777485059370490394
1777485059729,1777485059371106983,1777485059371291753
1777485059729,1777485059371797775,1777485059371888337
1777485059729,1777485059372488764,1777485059372633328
1777485059729,1777485059373429562,1777485059373515492
1777485059729,1777485059374142231,1777485059374968324
1777485059729,1777485059375282679,1777485059375498785
1777485059729,1777485059375997417,1777485059376138236
1777485059729,1777485059376894461,1777485059377000297
1777485059729,1777485059377703900,1777485059377800670
1777485059729,1777485059378291320,1777485059378383064
1777485059729,1777485059379209059,1777485059379493850
1777485059729,1777485059380121476,1777485059380253623
1777485059813,1777485059452693676,1777485059452966544
1777485059860,1777485059500608045,1777485059500799319
1777485059860,1777485059501703853,1777485059501883695
1777485059860,1777485059502767929,1777485059502947279
1777485059860,1777485059503692762,1777485059503863145
1777485059860,1777485059504526837,1777485059504650116
1777485059860,1777485059505358941,1777485059507360071
1777485059860,1777485059507749614,1777485059507909354
1777485059860,1777485059508521508,1777485059508686865
1777485059860,1777485059509316165,1777485059509388595
1777485059860,1777485059510169161,1777485059510376694
1777485059860,1777485059511212937,1777485059511358190
1777485059860,1777485059512046519,1777485059512195123
1777485059860,1777485059512897445,1777485059513000423
1777485059860,1777485059513701070,1777485059513846717
1777485059860,1777485059515036930,1777485059515178537
1777485059860,1777485059515577344,1777485059516260942
1777485059860,1777485059517065257,1777485059517218000
1777485059860,1777485059517616708,1777485059517745899
1777485059860,1777485059518197624,1777485059518306811
1777485059860,1777485059519033965,1777485059519986687
1777485059860,1777485059520338686,1777485059520959118
1777485059860,1777485059521645081,1777485059521758801
1777485059861,1777485059523658430,1777485059523812158
1777485059862,1777485059524575971,1777485059524703191
1777485059862,1777485059525260949,1777485059525356734
1777485059862,1777485059525531255,1777485059525619649
1777485059862,1777485059526257030,1777485059526432734
1777485059862,1777485059527327512,1777485059527503412
1777485059862,1777485059527806730,1777485059528477715
1777485059862,1777485059528860558,1777485059530163603
1777485059862,1777485059531005660,1777485059531199397
1777485059862,1777485059531868214,1777485059532514760
1777485059862,1777485059532819359,1777485059533588592
1777485059862,1777485059534065051,1777485059534735346
1777485059862,1777485059535125974,1777485059535310645
1777485059864,1777485059536266619,1777485059536405565
1777485059864,1777485059537137943,1777485059537220720
1777485059864,1777485059537974186,1777485059538156196
1777485059864,1777485059538756427,1777485059538865712
1777485059868,1777485059539647460,1777485059539793305
1777485060034,1777485059671576149,1777485059671798267
1777485060794,1777485060572618022,1777485060572770805
1777485061204,1777485060974088663,1777485060974273242
1777485061772,1777485061556087689,1777485061556251911
1777485061772,1777485061556759367,1777485061556925952
1777485061772,1777485061557487738,1777485061558683202
1777485062164,1777485061958550186,1777485061958709889
1777485062164,1777485061959108993,1777485061959308751
1777485062164,1777485061959684747,1777485061959759925
1777485062454,1777485062255216350,1777485062255371547
1777485062582,1777485062386292493,1777485062386490908
1777485063166,1777485063266068641,1777485063266240624
1777485063166,1777485063266741518,1777485063266865597
1777485063166,1777485063267275568,1777485063267340862
1777485063166,1777485063267761003,1777485063267848978
1777485063166,1777485063268426964,1777485063268557248
1777485063166,1777485063269320133,1777485063269409327
1777485063166,1777485063270158482,1777485063270329346
1777485063166,1777485063271028564,1777485063271166475
1777485063166,1777485063271834063,1777485063271923156
1777485063166,1777485063272242000,1777485063272829750
1777485063166,1777485063273263824,1777485063273352816
1777485063166,1777485063273903138,1777485063274069527
1777485063166,1777485063274684839,1777485063274796002
1777485063166,1777485063275385887,1777485063276037101
1777485063166,1777485063276360521,1777485063276453682
1777485063166,1777485063276962510,1777485063277053739
1777485063166,1777485063277428418,1777485063277493407
1777485063166,1777485063278032644,1777485063278146553
1777485063166,1777485063278735015,1777485063278838346
1777485063166,1777485063279469321,1777485063279611809
1777485063166,1777485063280220001,1777485063280454023
1777485063166,1777485063281196262,1777485063281434047
1777485063166,1777485063282080989,1777485063282182694
1777485063166,1777485063283297781,1777485063283425319
1777485063166,1777485063284026595,1777485063284107552
1777485063166,1777485063285093983,1777485063285252642
1777485063166,1777485063285938029,1777485063286046140
1777485063166,1777485063286958938,1777485063287177094
1777485063166,1777485063287768607,1777485063287843360
1777485063166,1777485063288640824,1777485063288844538
1777485063166,1777485063289279325,1777485063289376961
1777485063166,1777485063289890263,1777485063290036616
1777485063166,1777485063290486353,1777485063290553885
1777485063166,1777485063291251781,1777485063291372199
1777485063166,1777485063291909097,1777485063291982731
1777485063166,1777485063292610756,1777485063292737378
1777485063172,1777485063293228203,1777485063293294108
1777485063212,1777485063295105261,1777485063295230052
1777485063212,1777485063295674195,1777485063295776205
1777485063212,1777485063296482339,1777485063296623911
1777485063212,1777485063297078835,1777485063297150028
1777485063212,1777485063297546371,1777485063297637294
1777485063212,1777485063298072793,1777485063298137680
1777485063212,1777485063298633184,1777485063298723396
1777485063212,1777485063299170082,1777485063299240563
1777485063212,1777485063299907236,1777485063299999787
1777485063212,1777485063300529362,1777485063300604115
1777485063212,1777485063301081210,1777485063301176711
1777485063212,1777485063301805041,1777485063301876132
1777485063212,1777485063302081880,1777485063302649086
1777485063212,1777485063303090382,1777485063303173169
1777485063212,1777485063304076304,1777485063304226522
1777485063212,1777485063304935605,1777485063305098027
1777485063212,1777485063305465791,1777485063306378690
1777485063212,1777485063306927080,1777485063307120725
1777485063212,1777485063307721392,1777485063307890018
1777485063212,1777485063308820919,1777485063308947337
1777485063214,1777485063310039440,1777485063310210506
1777485063214,1777485063311573549,1777485063311724275
1777485063214,1777485063312074444,1777485063312235645
1777485063214,1777485063312563642,1777485063314778460
1777485063214,1777485063316028509,1777485063316295178
1777485063214,1777485063317739076,1777485063318026290
1777485063214,1777485063318344930,1777485063319503852
1777485063214,1777485063320924154,1777485063321096645
1777485063214,1777485063321380095,1777485063321597743
1777485063214,1777485063322325540,1777485063322484809
1777485063216,1777485063323127174,1777485063323343296
1777485063216,1777485063324080857,1777485063324265247
1777485063216,1777485063325322566,1777485063325448070
1777485063216,1777485063325803832,1777485063325897909
1777485063216,1777485063326514441,1777485063326682863
1777485063216,1777485063328314610,1777485063328441943
1777485063216,1777485063329493262,1777485063330483864
1777485063216,1777485063330945907,1777485063331850466
1777485063216,1777485063332186905,1777485063332407298
1777485063216,1777485063332935449,1777485063333094820
1777485063216,1777485063333809802,1777485063333936933
1777485063216,1777485063334927941,1777485063335096160
1777485063216,1777485063336265355,1777485063336395028
1777485063216,1777485063337253515,1777485063337404953
1777485063216,1777485063338209130,1777485063338328226
1777485063216,1777485063339714457,1777485063339951429
1777485063216,1777485063340700177,1777485063340832698
1777485063216,1777485063341700440,1777485063341847403
1777485063216,1777485063342220658,1777485063342361519
1777485063216,1777485063343676456,1777485063343821588
1777485063216,1777485063344701026,1777485063344872398
1777485063216,1777485063345882730,1777485063346064476
1777485063216,1777485063347107048,1777485063347534004
1777485063216,1777485063348522367,1777485063348679399
1777485063216,1777485063349702953,1777485063349825812
1777485063216,1777485063351248047,1777485063351395416
1777485063216,1777485063352527692,1777485063352631634
1777485063216,1777485063352896370,1777485063353025433
1777485063216,1777485063353340310,1777485063355015179
1777485063216,1777485063356762258,1777485063356927528
1777485063284,1777485063357645256,1777485063357774522
1777485063284,1777485063358484521,1777485063358564766
1777485063284,1777485063358787906,1777485063358878219
1777485063835,1777485063663351935,1777485063663660506
1777485064292,1777485064127528210,1777485064127751361
1777485065192,1777485065038697965,1777485065038860575
1777485065192,1777485065039827253,1777485065040059914
1777485065192,1777485065040811494,1777485065040972287
1777485065192,1777485065041608092,1777485065041678244
1777485065192,1777485065042300119,1777485065042395202
1777485065192,1777485065042974179,1777485065043037063
1777485065322,1777485065170309969,1777485065170624591
1777485065535,1777485065385638563,1777485065385803293
1777485065585,1777485065435587043,1777485065435768024
1777485065585,1777485065436267462,1777485065436370418
1777485066730,1777485066590870636,1777485066591023888
1777485066730,1777485066591438867,1777485066591557906
1777485066730,1777485066591896812,1777485066591968457
1777485066730,1777485066592578347,1777485066592709059
1777485066730,1777485066593423095,1777485066593515268
1777485067078,1777485066940302368,1777485066940458639
1777485067170,1777485067032098067,1777485067032257426
1777485067466,1777485067329140294,1777485067329296141
1777485067492,1777485067355396200,1777485067355535991
1777485067708,1777485067571774759,1777485067571926190
1777485067880,1777485067744440773,1777485067744610669
1777485068243,1777485068108713435,1777485068108872614
1777485068970,1777485068837322354,1777485068837482134
1777485069069,1777485068936714042,1777485068936892043
